Fiber_name,PC1_greater,psig
f264,0.0560618821355084,1
f267,0.0466322675009224,1
f287,0.0391096875625759,1
f289,0.0339856036550743,1
f313,0.0305268840140977,1
f356,0.0353694548443203,1
f363,0.0372411250707274,1
f376,0.0418293927267848,1
f450,0.0309507084415655,1
f480,0.0248225594162354,1
f483,0.0631863905549068,1
f779,0.0493638283949391,1
