"Fiber_name","PC1_lesser","psig"
"f1",-0.0340673372851702,0
"f2",0.0417320518587364,0
"f3",-0.00461873914589414,0
"f4",-0.000325160977167595,0
"f5",-0.0991557690089232,0
"f6",-0.0248769662863088,0
"f7",0.0075588383733981,0
"f8",0.0117863416826095,0
"f9",0.0172335066613601,0
"f10",-0.101377162388919,0
"f11",0.0329391076558728,0
"f12",0.0218570053610994,0
"f13",0.158397376411696,0
"f14",-0.0327796216693104,0
"f15",-0.0564198995311548,0
"f16",0.0507121849101471,0
"f17",0.0423337184940053,0
"f18",-0.00562993518684072,0
"f19",0.015578076196967,0
"f20",0.0598137243154741,0
"f21",0.0447389943261092,0
"f22",0.0294960899625851,0
"f23",0.0265106723458212,0
"f24",0.0366389601516379,0
"f25",0.0622761573935377,0
"f26",-0.0418841757002348,0
"f27",-0.04988782457631,0
"f28",-0.0586943210845254,1
"f29",-0.0562216536242931,0
"f30",0.00243753175801657,0
"f31",-0.0457668287278367,0
"f32",-0.0156113168234863,0
"f33",0.000623853278587949,0
"f34",-0.0296692450590903,0
"f35",-0.031626972740801,0
"f36",0.0247387278851108,0
"f37",-0.000758988114462924,0
"f38",-0.0090779860913359,0
"f39",-0.0297896543747375,0
"f40",-0.0262483281662666,0
"f41",-0.0572637339828244,0
"f42",-0.0797143865069344,0
"f43",-0.00748226710634012,0
"f44",-0.0315519358401004,0
"f45",-0.0646170750857718,0
"f46",-0.0838218185926352,1
"f47",-0.0630346965806216,0
"f48",0.0530985688676975,0
"f49",0.0315871653720122,0
"f50",0.024822083026439,0
"f51",-0.0850556563502699,0
"f52",-0.128070142923832,1
"f53",0.0151004374079186,0
"f54",-0.0479465966331481,0
"f55",-0.0739368426247482,0
"f56",-0.072851067253475,0
"f57",-0.107702293796326,1
"f58",-0.0342658193818337,0
"f59",-0.0747212810695476,0
"f60",-0.0818475991983908,0
"f61",-0.0922240427777136,0
"f62",-0.0408560623070994,0
"f63",-0.0800752298493899,0
"f64",-0.109016553611346,0
"f65",-0.111855763687905,0
"f66",-0.0680109302435324,0
"f67",-0.0318512201224671,0
