Fiber_name,PC2_lesser,psig
f5057,-0.0586153178719096,1
f5074,-0.06310148763495001,1
f5078,-0.0682372607757194,1
f5103,-0.079573001659412,1
f5115,-0.0745556299678275,1
f5131,-0.0967123936728308,1
f5142,-0.12699264491250803,1
f5182,-0.11562618817258699,1
f5188,-0.13318477324334901,1
f5205,-0.0807061148542037,1
f5223,-0.0537482368586553,1
f5224,-0.0755191154805843,1
f5225,-0.0759882217894631,1
f5259,-0.0908510211753688,1
f5328,-0.0980223772174785,1
f5329,-0.0870994372534007,1
f5331,-0.0800285866396227,1
f5341,-0.0818318102316125,1
f5344,-0.0940480523133543,1
f5346,-0.0694193809460808,1
f5353,-0.0567625085766095,1
f5389,-0.0616200876005275,1
f5392,-0.0882269755426603,1
f5393,-0.0563757225265131,1
f5401,-0.0705146797620614,1
f5418,-0.130075163037185,1
f5425,-0.0637739430699706,1
f5426,-0.0787086400280468,1
f5463,-0.0787649744080436,1
f5477,-0.0617063524977002,1
f5478,-0.0902268076324611,1
f5491,-0.0764502586192396,1
f5500,-0.0749403484240939,1
f5504,-0.0588714328072322,1
f5528,-0.0931471578214129,1
f5540,-0.111743846521737,1
f5552,-0.0942616616100677,1
f5605,-0.0753018954583319,1
f5631,-0.0617240109287489,1
f5635,-0.0763019186377712,1
f5639,-0.0613354769237254,1
f5662,-0.0583397494492827,1
f5674,-0.0549183807026209,1
f5676,-0.0673833793233017,1
f5696,-0.0619926372351378,1
f5699,-0.0628227737297539,1
f5724,-0.0863733089113152,1
f5732,-0.0766964080575047,1
f5752,-0.0750237383768692,1
f5772,-0.0780010646060948,1
f5777,-0.0923775760910164,1
f5827,-0.11830743917625802,1
f5831,-0.10544436145432301,1
f5834,-0.13670864356414902,1
f5874,-0.0621252451127695,1
f5876,-0.0585020346647441,1
f5877,-0.0536697353220949,1
f5887,-0.0619735247470296,1
f5893,-0.0683448835488069,1
f5909,-0.11981585353282198,1
f5914,-0.09047332438592698,1
f5932,-0.0883875676112874,1
f5947,-0.0619671186314021,1
f5962,-0.0831658929093045,1
f5980,-0.0653836067306897,1
f5982,-0.0777953100042398,1
f5984,-0.0522253285037718,1
f5991,-0.0728583760935729,1
f6007,-0.0718665858469395,1
f6037,-0.0653990669359728,1
f6130,-0.0850660132618068,1
f6147,-0.101307628638414,1
f6151,-0.136671533155941,1
f6153,-0.104785043840914,1
f6159,-0.0717381792341545,1
f6174,-0.0586287016129365,1
f6185,-0.0704101881989833,1
f6186,-0.0869919517930006,1
f6204,-0.0710272026192941,1
f6205,-0.0920188424628771,1
f6209,-0.0688367034590077,1
f6211,-0.100853425757562,1
f6237,-0.0793106208924343,1
f6248,-0.0926774114772721,1
f6256,-0.0827129817577924,1
f6259,-0.0612526975215309,1
f6274,-0.0983090756227178,1
f6288,-0.115888440184321,1
f6293,-0.052947194773930006,1
f6298,-0.0780370810981376,1
f6304,-0.0642230422649898,1
f6311,-0.109246938740078,1
f6329,-0.0908536598228716,1
f6359,-0.0745663877637447,1
f6367,-0.0672724552023969,1
f6377,-0.11570405659604,1
f6414,-0.0681030122808786,1
f6426,-0.176778044360403,1
f6446,-0.0981852672004866,1
f6450,-0.103581833482391,1
f6463,-0.141001726723136,1
f6471,-0.0691762755531468,1
f6538,-0.108562522045431,1
f6540,-0.0973594716733241,1
f6549,-0.0962794623816482,1
f6560,-0.0881925979229922,1
f6587,-0.0643975069671331,1
f6623,-0.0762007853435224,1
f6641,-0.0747417300872252,1
f6651,-0.0976675603323676,1
f6665,-0.112335932212468,1
f6668,-0.080880009712175,1
f6676,-0.13516886018464,1
f6687,-0.1075785515632,1
f6695,-0.130854922599833,1
f6722,-0.210469189239746,1
f6747,-0.11551180528738199,1
f6758,-0.0796554851785374,1
f6770,-0.065691856430202,1
f6774,-0.081295617408558,1
f6820,-0.11234816967719098,1
f6826,-0.0941019376088233,1
f6839,-0.0992686755096276,1
f6975,-0.135780492241872,1
f6986,-0.155467027987048,1
f6993,-0.14173686792324403,1
f6996,-0.12055284749137302,1
f7021,-0.175258068520905,1
f7080,-0.0854620192430647,1
f7116,-0.126514210721591,1
f7132,-0.0948101215845486,1
f7135,-0.0960705599520145,1
f7177,-0.14149243990715601,1
f7188,-0.123759608428341,1
f7189,-0.131195776995716,1
f7203,-0.119673924177107,1
f7221,-0.133551341732064,1
f7241,-0.151748317867295,1
f7244,-0.139773579671052,1
f7306,-0.0698208379159371,1
f7312,-0.144026189576682,1
f7369,-0.10759375600942,1
f7370,-0.112566618735183,1
f7379,-0.14278480685884698,1
f7384,-0.158066964001689,1
f7390,-0.19806189086083498,1
f7391,-0.132748696102303,1
f7448,-0.137308379751028,1
f7454,-0.147683565248654,1
f7459,-0.166668936340822,1
f7461,-0.193675176191961,1
f7471,-0.133970268933524,1
f7474,-0.0786814796963961,1
f7494,-0.0675890302934562,1
f7527,-0.18305412243674699,1
f7532,-0.125605564681132,1
f7549,-0.132763208534069,1
f7567,-0.17425374956037198,1
f7580,-0.156604277180941,1
f7652,-0.0933492150682172,1
f7654,-0.14578875223705598,1
f7663,-0.0665926969629107,1
f7698,-0.110150666932969,1
f7709,-0.113852495251361,1
f7768,-0.335606891095476,1
f7775,-0.24373874491318698,1
f7850,-0.11521246852542899,1
f7884,-0.188062832871166,1
f7891,-0.204843120609029,1
f7894,-0.16310069081488698,1
f7897,-0.17679094442111998,1
f7914,-0.39024299969100495,1
f7915,-0.254359618263944,1
f7926,-0.22672355827356896,1
f7951,-0.134567470450759,1
f8010,-0.171112309226001,1
f8016,-0.18806664580715998,1
f8023,-0.167003329633594,1
f8027,-0.165593861690776,1
f8030,-0.202653202981766,1
f8031,-0.219440449394362,1
f8036,-0.178537070547251,1
f8048,-0.26009403707339895,1
f8049,-0.293736229165162,1
f8066,-0.226456670261405,1
f8088,-0.0885779997983837,1
f8098,-0.08412273110711001,1
f8102,-0.0810626343681946,1
f8109,-0.151560147968514,1
f8116,-0.149475462471583,1
f8130,-0.17417264813835998,1
f8131,-0.146475855527952,1
f8134,-0.13990772225127301,1
f8137,-0.18232883020628698,1
f8160,-0.20615416277769197,1
f8172,-0.212602757670702,1
f8173,-0.182460763838395,1
f8180,-0.244781874903996,1
f8188,-0.14330912204756602,1
f8191,-0.203170079541403,1
f8217,-0.124044964124262,1
f8228,-0.128059589772301,1
f8234,-0.23903210354877397,1
f8239,-0.24719482744398102,1
f8245,-0.212804367209552,1
f8246,-0.143770634624954,1
f8264,-0.133297782961246,1
f8265,-0.135287150836089,1
f8273,-0.206296855217155,1
f8281,-0.20407737366695497,1
f8296,-0.24698047743877102,1
f8305,-0.216686075742989,1
f8344,-0.12313649603293801,1
f8345,-0.174691423956657,1
f8349,-0.17682089956113,1
f8350,-0.127578094654531,1
f8363,-0.11626268330630699,1
f8369,-0.12388278879297901,1
f8372,-0.107626465519848,1
f8382,-0.15459710619382902,1
f8383,-0.19764405880304,1
f8385,-0.210219632136602,1
f8386,-0.24833095741916,1
f8392,-0.160844132888571,1
f8408,-0.159318941504912,1
f8427,-0.141244567038276,1
f8436,-0.127440597568346,1
f8441,-0.10946308171358998,1
f8442,-0.10767635639516199,1
f8454,-0.115962429900108,1
f8458,-0.10660890495117697,1
f8463,-0.14294730842568,1
f8464,-0.148223637146254,1
f8476,-0.16991390675787502,1
f8481,-0.262584497782737,1
f8518,-0.15428115650911498,1
f8520,-0.135942696979887,1
f8523,-0.0904547990118528,1
f8534,-0.114444054807868,1
f8541,-0.125815381870755,1
f8542,-0.100735906767261,1
f8551,-0.12823424479523401,1
f8581,-0.143009961500603,1
f8608,-0.0951482794300746,1
