sub_id,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,f235,f236,f237,f238,f239,f240,f241,f242,f243,f244,f245,f246,f247,f248,f249,f250,f251,f252,f253,f254,f255,f256,f257,f258,f259,f260,f261,f262,f263,f264,f265,f266,f267,f268,f269,f270,f271,f272,f273,f274,f275,f276,f277,f278,f279,f280,f281,f282,f283,f284,f285,f286,f287,f288,f289,f290,f291,f292,f293,f294,f295,f296,f297,f298,f299,f300,f301,f302,f303,f304,f305,f306,f307,f308,f309,f310,f311,f312,f313,f314,f315,f316,f317,f318,f319,f320,f321,f322,f323,f324,f325,f326,f327,f328,f329,f330,f331,f332,f333,f334,f335,f336,f337,f338,f339,f340,f341,f342,f343,f344,f345,f346,f347,f348,f349,f350,f351,f352,f353,f354,f355,f356,f357,f358,f359,f360,f361,f362,f363,f364,f365,f366,f367,f368,f369,f370,f371,f372,f373,f374,f375,f376,f377,f378,f379,f380,f381,f382,f383,f384,f385,f386,f387,f388,f389,f390,f391,f392,f393,f394,f395,f396,f397,f398,f399,f400,f401,f402,f403,f404,f405,f406,f407,f408,f409,f410,f411,f412,f413,f414,f415,f416,f417,f418,f419,f420,f421,f422,f423,f424,f425,f426,f427,f428,f429,f430,f431,f432,f433,f434,f435,f436,f437,f438,f439,f440,f441,f442,f443,f444,f445,f446,f447,f448,f449,f450,f451,f452,f453,f454,f455,f456,f457,f458,f459,f460,f461,f462,f463,f464,f465,f466,f467,f468,f469,f470,f471,f472,f473,f474,f475,f476,f477,f478,f479,f480,f481,f482,f483,f484,f485,f486,f487,f488,f489,f490,f491,f492,f493,f494,f495,f496,f497,f498,f499,f500,f501,f502,f503,f504,f505,f506,f507,f508,f509,f510,f511,f512,f513,f514,f515,f516,f517,f518,f519,f520,f521,f522,f523,f524,f525,f526,f527,f528,f529,f530,f531,f532,f533,f534,f535,f536,f537,f538,f539,f540,f541,f542,f543,f544,f545,f546,f547,f548,f549,f550,f551,f552,f553,f554,f555,f556,f557,f558,f559,f560,f561,f562,f563,f564,f565,f566,f567,f568,f569,f570,f571,f572,f573,f574,f575,f576,f577,f578,f579,f580,f581,f582,f583,f584,f585,f586,f587,f588,f589,f590,f591,f592,f593,f594,f595,f596,f597,f598,f599,f600,f601,f602,f603,f604,f605,f606,f607,f608,f609,f610,f611,f612,f613,f614,f615,f616,f617,f618,f619,f620,f621,f622,f623,f624,f625,f626,f627,f628,f629,f630,f631,f632,f633,f634,f635,f636,f637,f638,f639,f640,f641,f642,f643,f644,f645,f646,f647,f648,f649,f650,f651,f652,f653,f654,f655,f656,f657,f658,f659,f660,f661,f662,f663,f664,f665,f666,f667,f668,f669,f670,f671,f672,f673,f674,f675,f676,f677,f678,f679,f680,f681,f682,f683,f684,f685,f686,f687,f688,f689,f690,f691,f692,f693,f694,f695,f696,f697,f698,f699,f700,f701,f702,f703,f704,f705,f706,f707,f708,f709,f710,f711,f712,f713,f714,f715,f716,f717,f718,f719,f720,f721,f722,f723,f724,f725,f726,f727,f728,f729,f730,f731,f732,f733,f734,f735,f736,f737,f738,f739,f740,f741,f742,f743,f744,f745,f746,f747,f748,f749,f750,f751,f752,f753,f754,f755,f756,f757,f758,f759,f760,f761,f762,f763,f764,f765,f766,f767,f768,f769,f770,f771,f772,f773,f774,f775,f776,f777,f778,f779,f780,f781,f782,f783,f784,f785,f786,f787,f788,f789,f790,f791,f792,f793,f794,f795,f796,f797,f798,f799,f800,f801,f802,f803,f804,f805,f806,f807,f808,f809,f810,f811,f812,f813,f814,f815,f816,f817,f818,f819,f820,f821,f822,f823,f824,f825,f826,f827,f828,f829,f830,f831,f832,f833,f834,f835,f836,f837,f838,f839,f840,f841,f842,f843,f844,f845,f846,f847,f848,f849,f850,f851,f852,f853,f854,f855,f856,f857,f858,f859,f860,f861,f862,Age,Sex,deltaFD,PC1,PC2,PC3
W106,-0.9083100000000001,-0.22962,-0.015308,-0.81795,-0.5775100000000001,0.9463799999999999,-0.0037088,0.1409,-0.64325,-0.6598,-0.017125,-0.38468,-0.38009,-0.13255,-0.54847,-0.1994,-0.10583,-0.44046,-0.40303,-0.052196000000000006,-0.54022,-0.23556,0.076334,0.22061999999999998,-0.85377,-0.31717,0.29724,-0.03719,0.029385,-0.42941999999999997,-0.75156,-0.66094,0.11706,-0.65108,0.17705,-0.7235199999999999,-0.060303999999999996,-0.49318999999999996,0.031105,-0.22483000000000003,-0.07885199999999999,-0.31445,-0.28199,-0.099445,0.037965,-1.0083,-0.41798,0.37166,0.61554,0.040161,-0.16518,-0.26398,-0.5148699999999999,0.73317,0.39147,-0.70903,-0.5968,-0.16067,-1.1355,-0.2849,-1.0938,0.0036266,-0.86187,-0.27260999999999996,-0.9692299999999999,-0.56694,-0.94519,-0.46866,-0.80257,-0.5122800000000001,-0.88469,-0.64231,-0.52467,-0.45766999999999997,-0.27768000000000004,-0.18592999999999998,0.06512000000000001,-0.8154600000000001,-0.71181,-0.21882,-0.46126999999999996,-0.98693,-0.87266,0.15916,-0.31089,-0.56106,-1.3378,-0.64978,-0.36057,-0.37379,-1.2127,-0.9893799999999999,-0.25388,-0.31123,-1.051,-0.7752600000000001,-0.30041,-0.30696,-0.26976999999999995,-0.55061,-0.021312,-1.0943,-0.5849300000000001,-0.48028999999999994,-0.93968,-0.76388,-1.1325,0.20153,-0.88197,0.039799,-1.4273,-1.1593,-0.56394,-0.8477,-0.77528,-0.63345,-0.6139100000000001,-0.7359,-0.51818,-0.516,-0.9096700000000001,-0.51563,-0.9605600000000001,-0.11994,-0.21348000000000003,-1.1001,-0.49995,-0.30002,-0.09919700000000001,-0.10905999999999999,-0.60153,0.21686999999999998,-0.71882,-0.60414,0.17540999999999998,-1.1409,-1.5785,-0.69093,-0.47723999999999994,-1.2226,-0.30008,-1.768,-0.22557,-1.3649,-0.6418,-0.9666,-0.75268,-1.2793,-0.7439399999999999,-0.71233,-0.6127100000000001,-0.5421,-0.6732899999999999,-0.34581999999999996,-0.59636,0.37476,-0.59618,-0.43833,-1.272,-1.0095,-0.67897,-1.207,-1.7602,-1.5467,-0.81271,-1.0868,-0.65108,-0.48346000000000006,-0.54725,-0.8461700000000001,-0.21586999999999998,-1.1723,-1.1695,-1.051,-0.79435,-1.015,-0.9008200000000001,-1.2885,-0.83642,-0.8375799999999999,-0.8819299999999999,-0.52117,-0.3372,-0.8440799999999999,-0.4224,-0.67801,-0.96767,-1.2261,-1.229,-0.8208200000000001,-1.1196,-0.74256,-1.0878,-0.8055100000000001,-0.60125,-0.74411,-0.39298,-0.36125,-0.78504,-0.18034,-1.0054,-1.389,-1.4871,-0.8936299999999999,-1.3856,-0.93129,-1.2555,-0.93458,-0.7146,-0.62834,-0.39773000000000003,-0.81217,-0.46143,-0.72601,0.06653200000000001,-1.423,-1.2545,-1.1409,-1.2546,-1.1502,-1.0603,-1.0175,-1.1047,-0.49475,-0.37574,-0.61431,-0.9425399999999999,-0.41557,-0.31547,-0.62792,-0.48621000000000003,-1.0548,-0.60824,-0.71313,-0.62844,-0.80512,-0.86406,-0.8672700000000001,-0.79567,-0.36803,-0.41338,-0.20479,-1.6181,-0.70686,-0.6510600000000001,-1.1981,-0.79385,-0.32185,-0.7187600000000001,-0.22328,-0.63961,-0.70018,-0.44016000000000005,-0.60965,-0.19798,-0.23596,-0.39987,-0.21076,-0.20275,-0.4903,-0.48688000000000003,-0.24661,0.39087,-0.17218,0.32481,0.15719,0.034937,0.16958,-0.16425,0.14361,-0.008347,-0.26952,-0.085703,-0.33805,-0.33687,-1.874,-0.53962,-0.8658399999999999,-1.459,-0.36332,-0.79357,-0.17492,-0.049477,-0.6886399999999999,-0.2716,-0.19602,-0.42611000000000004,0.10585,-0.44436000000000003,-0.020316,-0.36554000000000003,-0.32094,-0.015097999999999999,-0.3596,-0.14223,-0.48856000000000005,-0.62884,-0.41218999999999995,-0.7964,-0.16596,-0.80135,-0.8624299999999999,-0.84967,-0.6794600000000001,-0.69484,-0.37644,-0.33608000000000005,-0.38627,-0.27642,-0.5531699999999999,-0.19934000000000002,-0.08531699999999999,-0.26497,0.014865999999999999,-0.21925,-0.45996000000000004,-0.2897,-0.62878,-1.2237,-0.6876,-0.19548,-1.077,-0.72501,-0.35836999999999997,-0.9184100000000001,-0.054388,-1.1405,-0.48748,-0.50567,-0.82042,-0.44991000000000003,-0.33564,0.36598,-0.25673,0.02967,-0.9711200000000001,-0.24928000000000003,-1.1396,-0.3083,-0.28986999999999996,-0.8034600000000001,-1.0356,-0.72221,-0.69486,-0.83762,0.30873,-0.7429600000000001,-0.80493,-0.47668,-0.70168,-0.22768000000000002,-0.4781,-0.56398,-0.07710800000000001,-0.11200999999999998,-0.1915,-0.75289,-0.82921,-1.3558,-1.1267,-0.9319799999999999,-1.0637,-0.26766,-0.51436,-0.36334,-0.8447600000000001,0.02632,-0.15598,-0.56401,-0.087879,-0.080079,-0.19042,-0.30412,-0.16831,-0.05973099999999999,-0.33107,0.29379,-0.0274,0.10552,-0.069401,-0.7922100000000001,-0.73646,-1.4274,-0.92184,-0.28348,-0.28639000000000003,-0.7301300000000001,-0.45072,-0.051237,0.079308,0.2653,-0.16069,-0.6298,-0.02657,-0.27219,-0.42873,-0.17779,-0.07295499999999999,-0.052922000000000004,-0.25553000000000003,-0.49756000000000006,-0.21264,-0.6088600000000001,-0.8928299999999999,-1.5813,-0.3012,-0.25458000000000003,-0.5738,0.33482,-0.040479,-0.20565,0.20538,-0.18265,-0.49461000000000005,-0.039657,-0.31631,-0.38249,-0.13642,0.35012,-0.13987,-0.08135099999999999,-0.3352,-0.29619,-0.21374,0.069562,-0.9145200000000001,-0.69209,-1.2966,-0.36155,-1.088,-0.38674000000000003,0.0222,-0.33486,-0.10215,-0.32138,-0.07182100000000001,-0.42923999999999995,0.25795,0.0155,0.24078000000000002,0.23778000000000002,-0.2091,0.2376,-0.07273099999999999,0.12485,0.090575,-0.26731,-0.30083000000000004,-0.6308699999999999,-0.098258,0.31703000000000003,0.32905999999999996,0.26811999999999997,0.18913,-0.8487,-1.1377,-0.39014,-1.0208,-0.27059,-0.14438,-0.9365100000000001,0.1439,-0.67604,-0.46503,-0.13529000000000002,-0.084207,-0.5443600000000001,0.27279000000000003,-0.41168999999999994,-1.0092,-0.34559,-0.097664,0.046803,-0.4774,-0.5713,-0.062492,-0.093224,-0.099983,-0.30009,-0.44653000000000004,0.041583999999999996,0.24477,0.088882,-0.1256,-0.85319,-1.1067,-0.97304,-0.20096,-0.26435,-0.77766,0.014863999999999999,-0.70096,-0.37521,-0.45564,0.1651,-0.28256,-0.44892,-0.49993999999999994,-0.29519,0.016432,-0.45377,-0.30063,-0.00091267,0.015666,-0.37826,-0.15934,-0.07625599999999999,-0.18678,0.012042,-0.082735,0.33249,0.31194,0.28481999999999996,0.05329,-0.053755,0.053833000000000006,0.11557,0.27963000000000005,0.24433000000000002,-0.5037,-1.0856,-1.2518,-1.0539,-0.64035,-1.0213,-0.49428999999999995,0.13835999999999998,-0.28569,-0.19469,-0.12289000000000001,-0.069373,-0.19747,-0.073045,-0.07220700000000001,-0.21053000000000002,-0.48825,0.017766,-0.022347,-0.31156999999999996,-0.28459,-0.08311,-0.10117999999999999,-0.28841,-0.093919,-0.12974000000000002,-0.10181,0.91399,-0.2704,0.48752,0.46556000000000003,0.06354299999999999,0.10794000000000001,-0.12545,0.19405,-0.10232999999999999,-0.10464000000000001,-0.33659,0.27953,-0.78046,-0.83862,-1.0481,-0.46985,-1.0490000000000002,-0.70391,-0.55752,-0.02298,-0.3005,-0.22109,-0.43067,0.09750199999999999,-0.24670999999999998,-0.34984,-0.50305,-0.28087,-0.049213,-0.24856999999999999,-0.23163000000000003,-0.032279,-0.070994,-0.099593,-0.10910999999999998,0.0046799,0.039092,0.28564,-0.052399,-0.031809,0.068174,0.25331,-0.23078,0.12063,-0.028731,0.23035,0.06124400000000001,-0.122,0.52013,-0.13138,-0.21731999999999999,-0.21511,-0.6254,-0.16202,-0.11485999999999999,-0.16258,-0.14904,-0.31944,-0.32773,-0.19403,-0.40769,-0.14757,-0.22171,0.021781000000000002,-0.20754,-0.093519,-0.04952,0.10787999999999999,0.071121,-0.15822999999999998,0.15579,0.30403,0.18170999999999998,0.14245,0.062437,0.53906,-0.060257000000000005,-0.47825,-0.45078,-0.20551,-0.31854,0.0035481,-0.5172399999999999,-0.026119,-0.046883999999999995,-0.31801999999999997,0.037663999999999996,-0.17438,-1.0807,-0.8752,-1.0433,-0.8305600000000001,-0.6430899999999999,-0.31155,-0.19096,-0.3007,-0.1251,-0.036429,-0.17489000000000002,0.05644400000000001,-0.064618,0.040202999999999996,0.1237,0.15516,0.058410000000000004,0.32688,0.34107,0.077059,-0.12022000000000001,-0.56457,-0.53883,-0.45033999999999996,-0.45332,-0.32805,-0.47121,-0.25551999999999997,-0.17623,-1.4909,-1.1029,-1.2424,-1.7556,-0.51648,-0.16892000000000001,-1.4709999999999999,-1.3388,-0.9672799999999999,-0.9545899999999999,-1.3265,-1.1288,-0.4977,0.043962,-0.2783,-0.84185,-1.0466,-0.90586,-1.2741,-1.2432,-0.61656,-0.088655,0.13162000000000001,-0.18511,-0.098677,0.15007,-0.19646,0.05965499999999999,0.15407,0.18475999999999998,0.2383,0.14915,0.043709,-0.095725,-0.25117,-0.96078,-0.065501,-0.38655,-0.33475,-0.56374,-0.26724000000000003,-0.32802,-0.035006999999999996,-0.39233,-2.0886,-1.1942,-0.98164,-1.0353,-0.9293100000000001,-0.69258,-0.5294300000000001,-0.65805,-1.1273,-1.5077,-1.6693,-0.25683,-1.7392,-0.8804299999999999,-1.0354,-1.1704,-1.3778,0.21105,-0.24026,-1.3019999999999998,-1.2632,-0.9935799999999999,-1.0538,-0.88876,0.027596,-0.19975,-0.17773,-0.098789,-0.07420299999999999,0.11449000000000001,0.026868,0.1934,0.31006,0.17069,0.21635,-0.11809000000000001,-0.46602,-0.42361000000000004,-0.49612,-0.30715,-0.78383,-0.18963,-0.39154,-0.049331,-0.8653,-1.1346,-0.40768000000000004,0.20758000000000001,-0.59218,-0.9933299999999999,-0.15718,-0.24445,-0.5325,-0.025626,-0.6170800000000001,-0.1899,-0.18409,0.15350999999999998,-0.051707,-0.15299000000000001,-0.77599,-0.15469000000000002,0.24986,0.21928000000000003,-0.52641,-0.016738,0.12997999999999998,0.64303,-0.5158,0.25414000000000003,0.23284000000000002,0.056974000000000004,-0.55893,-0.059061,-0.10153999999999999,0.015250999999999999,-0.074269,0.023453,-0.005934,-0.30409,-0.0085683,-0.20239000000000001,-0.19465,0.057672,-0.09880499999999999,-0.68977,-0.43967,-0.67175,0.050972,-0.36885999999999997,-1.085,-0.1228,0.049188,0.47121999999999997,-0.08606,-0.1997,0.16535999999999998,0.10712,-0.46966,-0.18921,0.16727,0.28302,0.8663,0.7507199999999999,0.21389,0.16234,-0.034333999999999996,-0.018712,-0.14440999999999998,-0.13641,0.09990299999999999,-0.026982,0.077477,-0.18187,0.44128,-0.11017,-0.15042,0.069272,0.12114000000000001,-0.5543,0.19042,-0.064363,-0.09001,0.11431,0.27768000000000004,0.60746,0.63184,0.42758999999999997,-0.061616,-0.38436,0.7250800000000001,0.1298,0.6016,0.034096,0.08379199999999999,-0.20498000000000002,-0.015512999999999999,-0.15061,0.066338,-0.28209,-0.31739,0.023646,0.2892,0.38347,0.6097899999999999,-0.00043917,-0.05854500000000001,0.26254,-0.16480999999999998,0.015191,-0.32281,-0.11585,0.06539600000000001,-0.62216,0.54951,46,1,1.7572560000000002,-0.47561519,0.40752115,0.52427642
