"Fiber_name","PC2_lesser","psig"
"f1",-0.0359123250150819,0
"f2",-0.0413982788085286,0
"f3",-0.147897140145272,0
"f4",-0.181072706985487,0
"f5",-0.171283829565396,1
"f6",-0.132009170064228,0
"f7",-0.0871120282718148,0
"f8",-0.0733543671371163,0
"f9",-0.0606207064381656,0
"f10",-0.0562290189197066,0
"f11",0.00434147895446626,0
"f12",0.133984245727302,0
"f13",0.138580993876431,0
"f14",0.110416768012555,0
"f15",0.0812482217526498,0
"f16",0.0134751798225932,0
"f17",-0.110112872874904,0
"f18",0.0133171222760136,0
"f19",-0.0695877994232646,0
"f20",-0.0766789674847731,0
"f21",-0.0929593038285627,0
"f22",-0.0771428577494243,0
"f23",-0.104372740474849,0
"f24",-0.103095941487483,0
"f25",-0.0762269207142057,0
"f26",0.106169620544516,0
"f27",-0.0327617454917809,0
"f28",-0.0630912790683208,0
"f29",0.0484894276301703,0
"f30",-0.114768999309867,0
"f31",-0.0616004164883244,0
"f32",-0.0587489703705372,0
"f33",0.00151794118289176,0
"f34",-0.0426383597918269,0
"f35",0.0232447888445659,0
"f36",0.125948109837737,0
"f37",0.062662724984545,0
"f38",0.0496084946520364,0
"f39",0.0088390592330171,0
"f40",-0.014808764413694,0
"f41",-0.103705206905369,0
"f42",0.080798377692236,0
"f43",0.0817845533460433,0
"f44",0.1112004383542,0
"f45",-0.116899508015221,0
"f46",-0.0671209713658416,0
"f47",0.0582637601825879,0
"f48",-0.0454692856988377,0
"f49",-0.0240940921563759,0
"f50",-0.00994289079251283,0
"f51",0.0892445373112427,0
"f52",0.0716295060703816,0
"f53",0.0164732135663204,0
"f54",-0.0155857635753242,0
"f55",-0.0201432952742415,0
"f56",-0.00397540019874915,0
"f57",-0.0566527347450093,0
"f58",0.000935727470177547,0
"f59",-0.0467127329315218,0
"f60",-0.0499861102697953,0
"f61",-0.0895828711618671,0
"f62",-0.0787127154205535,0
"f63",-0.0269514480283818,0
"f64",-0.071212778357409,0
"f65",0.0311938514407444,0
"f66",0.0620298230947848,0
"f67",-0.0315258684061277,0
"f68",-0.0227238710015925,0
"f69",-0.0579684627015854,0
"f70",0.0782529680066378,0
"f71",0.144754325951016,0
"f72",0.123546968141882,0
"f73",0.025399905725833,0
"f74",0.00405692374851256,0
"f75",0.000521676824642339,0
"f76",0.0239122040661817,0
"f77",0.00939931645630517,0
"f78",-0.00616317513980229,0
"f79",-0.0353756626196045,0
"f80",-0.0630668831591636,0
"f81",-0.0312846394671881,0
"f82",-0.0384202679916501,0
"f83",0.0155604474645255,0
"f84",-0.0368723204489328,0
"f85",-0.0643499130766194,0
"f86",-0.0112493459557429,0
"f87",-0.0063118972635938,0
"f88",-0.0236917794759831,0
"f89",0.00447315128892779,0
"f90",-0.0394224178356554,0
"f91",-0.0478378668313243,0
"f92",-0.0323758818330255,0
"f93",-0.0579856328118657,0
"f94",-0.00153097501471358,0
"f95",0.000139448005225479,0
"f96",-0.0339248755934122,0
"f97",-0.0546431641342535,0
"f98",-0.087472069214528,0
"f99",-0.0162778202272014,0
"f100",-0.0138265164088255,0
"f101",-0.0262353286236494,0
"f102",0.0011568640890562,0
"f103",-0.00837442142912372,0
"f104",0.00865237648668858,0
"f105",-0.0158984658358643,0
"f106",-0.0250790471750813,0
"f107",-0.0429834730700729,0
"f108",-0.0215219317774651,0
"f109",-0.00121201451954371,0
"f110",-0.0115321778188387,0
"f111",-0.0236809099894228,0
"f112",-0.0419494580185533,0
"f113",-0.0767032191420168,0
"f114",-0.012128153591369,0
"f115",-0.0366691242555581,0
"f116",0.044103709989425,0
"f117",-0.00639782906644083,0
"f118",0.0115575054327498,0
"f119",-0.0268470632429061,0
"f120",0.154698022106325,0
"f121",0.0223620502619328,0
"f122",0.00296070915518301,0
"f123",-0.0150806783217673,0
"f124",-0.0165287920083056,0
"f125",-0.0299927981757613,0
"f126",-0.0576225190601802,0
"f127",-0.0482941620660656,0
"f128",-0.00535133205161324,0
"f129",-0.0229083297154979,0
"f130",-0.0496919473787598,0
"f131",-0.0900470990279661,1
"f132",-0.0495575848309127,0
"f133",-0.036162535343996,0
"f134",-0.0188559707392949,0
"f135",-0.0226186355008409,0
"f136",-0.0509453020309244,0
"f137",-0.013108328216468,0
"f138",0.0033320745474298,0
"f139",0.00386667534540413,0
"f140",0.0223862434237308,0
"f141",-0.0165238153283361,0
"f142",-0.00890378676009581,0
"f143",0.0109928758879603,0
"f144",-0.0245970225518699,0
"f145",0.0264210393473212,0
"f146",-0.0398173669921444,0
"f147",-0.0226813923971513,0
"f148",0.0152203105957416,0
"f149",0.000484870526121742,0
"f150",-0.0331682328772685,0
"f151",-0.0273714584584615,0
"f152",0.00400915403019643,0
"f153",0.013860663674805,0
"f154",0.00974420389504276,0
"f155",-0.00584652003724748,0
"f156",-0.012605819770187,0
"f157",-0.0715945671168757,1
"f158",0.0114980470130971,0
"f159",-0.0263552184994104,0
"f160",-0.0165893590117749,0
"f161",-0.0120633062482706,0
"f162",-0.00909508241792002,0
"f163",-0.0287390584654265,0
"f164",-0.0682283182700157,1
"f165",-0.00959589217945568,0
"f166",-0.0287682580438448,0
"f167",-0.0131446533109457,0
"f168",-0.0271053069139026,0
"f169",-0.00497697167936979,0
"f170",-0.00835514004734708,0
"f171",-0.0410372148289489,0
"f172",-0.0533373492840992,0
"f173",-0.0297296709902288,0
"f174",-0.0398434490857711,0
"f175",-0.0175597570053767,0
"f176",0.0211553617415898,0
"f177",-0.0208423639766298,0
"f178",-0.0484803372645571,0
"f179",-0.0123758543165239,0
"f180",0.0515681728003931,0
"f181",-0.0647752587822115,1
"f182",-0.0685242585113192,1
"f183",-0.0882577456349956,1
"f184",-0.0520259061742239,0
"f185",-0.0576508121077891,0
"f186",-0.0390170325084329,0
"f187",-0.039734436797214,0
"f188",-0.0610390750112645,0
"f189",-0.0537148937086273,0
"f190",-0.0246879770976182,0
"f191",-0.0734265762117145,1
"f192",-0.0123107611457311,0
"f193",-0.0278849047970838,0
"f194",0.000729463643086993,0
"f195",-0.0176246423642836,0
"f196",-0.0388137676744911,0
"f197",-0.0308889765776055,0
"f198",-0.00553627140103701,0
"f199",-0.0427001599771511,0
"f200",-0.0102802254329085,0
"f201",-0.0308840383048504,0
"f202",-0.0257822707269186,0
"f203",-0.00259671082616664,0
"f204",-0.0278947505584031,0
"f205",-0.0427030139532536,0
"f206",-0.0299444193605362,0
"f207",-0.0207863972330791,0
"f208",-0.0176021614342967,0
"f209",-0.0149792374637623,0
"f210",-0.0206650413436769,0
"f211",-0.0394647426562057,0
"f212",-0.0343852684269968,0
"f213",-0.0247633139485579,0
"f214",-0.0358948305220307,0
"f215",-0.0279645270211609,0
"f216",-0.0298166508228513,0
"f217",-0.00452465782375274,0
"f218",0.00179544046573818,0
"f219",-0.0354753741830404,0
"f220",-0.0275360518077387,0
"f221",-0.0534219722774008,0
"f222",-0.0435843524819509,0
"f223",-0.0232273655062185,0
"f224",0.00890032986624712,0
"f225",-0.00527213471673232,0
"f226",-0.0305000050541717,0
"f227",-0.0178475663865219,0
"f228",-0.0125204450201616,0
"f229",-0.022919282850778,0
"f230",-0.0454192567647393,0
"f231",-0.0485411321512002,0
"f232",0.0187184575254058,0
"f233",-0.00384141548737153,0
"f234",-0.0132068780172642,0
"f235",-0.000309100963682513,0
"f236",-0.0297425837307404,0
"f237",-0.0303457611087033,0
"f238",-0.0254428188262558,0
"f239",-0.0364898138230219,0
"f240",-0.044850401465626,0
"f241",-0.0275742625209556,0
"f242",-0.023244480650472,0
"f243",0.00137773239239868,0
"f244",-0.00855511745049252,0
"f245",-0.0164742379930728,0
"f246",-0.0285797963964351,0
"f247",-0.0363827960634434,0
"f248",-0.056544888873208,0
"f249",-0.0605056845386086,1
"f250",-0.0384750174169401,0
"f251",-0.039482184037436,0
"f252",-0.0304388392493561,0
"f253",-0.0258532959431528,0
"f254",-0.0444725150347965,0
"f255",-0.0533044012711818,0
"f256",-0.0480031657731403,0
"f257",-0.0763304926048133,1
"f258",-0.0733797404046486,1
"f259",-0.0785589533568251,1
"f260",-0.0605046370102427,1
"f261",-0.0358021739401279,0
"f262",-0.0466514128299714,0
"f263",-0.0484498414038379,0
"f264",-0.0657252628840167,0
"f265",-0.0650449441768697,1
"f266",-0.0600467637677692,0
"f267",-0.0407079731818012,0
"f268",-0.0493414165426447,0
"f269",-0.0429659787698765,0
"f270",-0.0551667772775921,1
"f271",-0.0536397234254899,0
"f272",-0.0718177075041594,1
"f273",-0.0815346862235118,0
"f274",-0.0783419620644118,0
"f275",-0.0561086809568847,0
"f276",-0.0626152688740257,0
"f277",-0.0368117874364045,0
"f278",-0.0390636230414205,0
"f279",-0.0350570751358963,0
"f280",-0.0822384874144223,1
"f281",-0.0596569257635006,0
"f282",-0.00131628923651658,0
"f283",-0.0255078524967786,0
"f284",0.00734818314891612,0
"f285",-0.0213855078232691,0
"f286",-0.00353515783680891,0
"f287",0.00651678665366328,0
"f288",-0.0433492202738904,0
"f289",-0.0191060216927119,0
"f290",-0.0284590566282169,0
"f291",-0.0452365368432435,0
"f292",-0.00917180728559865,0
"f293",-0.0102882399698546,0
"f294",-0.0319263743998511,0
"f295",-0.0401169921334531,0
"f296",-0.0301056980558163,0
"f297",0.0162784372072971,0
"f298",-0.0281807415203174,0
"f299",-0.0259254850104916,0
"f300",0.00527139068967895,0
"f301",-0.0169083870363863,0
"f302",-0.0256115822808323,0
"f303",-0.0204846504250745,0
"f304",-0.0174738598786185,0
"f305",-0.0232373905262295,0
"f306",0.00172021647500626,0
"f307",-0.014006973457898,0
"f308",-0.0395524218042954,0
"f309",-0.0458222954611415,0
"f310",-0.0140875637459495,0
"f311",-0.0266788443862622,0
"f312",-0.0197131532199281,0
"f313",-0.021394898224536,0
"f314",-0.00592322175286519,0
"f315",-0.0398465221830601,0
"f316",-0.0415812836865912,0
"f317",-0.0558775613488337,0
"f318",-0.0230518667685875,0
"f319",-0.0150753506976693,0
"f320",-0.0339716182894707,0
"f321",-0.0468498373564354,0
"f322",-0.0361995706074573,0
"f323",-0.020588972567409,0
"f324",-0.0266705681950894,0
"f325",-0.0363371971672408,0
"f326",-0.0344268847845038,0
"f327",-0.0215652932043623,0
"f328",-0.0333866735860174,0
"f329",-0.027223277903678,0
"f330",-0.0373272225966092,0
"f331",0.0169774013473893,0
"f332",-0.0167137644972141,0
"f333",-0.014444228260503,0
"f334",-0.0140619723555061,0
"f335",-0.0336732525764463,0
"f336",-0.0382695375126384,0
"f337",-0.0223343345898802,0
"f338",-0.0142564835421417,0
"f339",-0.0363651541988136,0
"f340",-0.0418765912088453,0
"f341",-0.030309321812497,0
"f342",-0.0439331557961488,0
"f343",-0.0678278794618835,1
"f344",0.0103128568443044,0
"f345",-0.0244757669594836,0
"f346",-0.0401310746788888,0
"f347",-0.0433762161096403,0
"f348",-0.0463654148533518,0
"f349",-0.0477217754327612,0
"f350",-0.0314263810175074,0
"f351",-0.00783260963343309,0
"f352",-0.0439442613655355,0
"f353",-0.0460786478037536,0
"f354",-0.0504741514144258,0
"f355",-0.0502910601181611,0
"f356",-0.050144584709416,0
"f357",-0.0611713035926555,0
"f358",-0.0700845564180493,0
"f359",-0.0879361359481219,0
"f360",-0.0392126626966571,0
"f361",-0.0298384865258584,0
"f362",-0.0411422944755009,0
"f363",-0.0454978851113637,0
"f364",-0.0266391829139218,0
"f365",-0.0658840632975228,0
"f366",-0.0748548076316575,0
"f367",-0.0706295292894856,0
"f368",-0.0505390620294737,0
"f369",0.00463613498228355,0
"f370",-0.0206115248376534,0
"f371",-0.0933855066357177,0
"f372",-0.173365738690253,1
"f373",-0.0375334252191101,0
"f374",-0.0178586482538108,0
"f375",-0.0239666743477058,0
"f376",0.0190589076825456,0
"f377",-0.00839807359226955,0
"f378",-0.00828226736828788,0
"f379",-0.0258753791503846,0
"f380",-0.0315375787100853,0
"f381",-0.0564850941280264,1
"f382",-0.0389811914868188,0
"f383",-0.012005146094145,0
"f384",-0.0160067171063809,0
"f385",-0.0381592193015304,0
"f386",-0.0105592975195378,0
"f387",-0.0250424803104616,0
"f388",-0.0215372018909352,0
"f389",-0.00952045692339486,0
"f390",-0.00420132000858535,0
"f391",-0.0407520409353729,1
"f392",-0.00779822435547926,0
"f393",-0.0170589272312716,0
"f394",-0.0335191315781523,0
"f395",-0.0230390736473313,0
"f396",-0.0347302710195042,0
"f397",-0.0339391205773257,0
"f398",0.0168286962650412,0
"f399",-0.0291406643716121,0
"f400",-0.0283171848726912,0
"f401",-0.0311644297615583,0
"f402",-0.0508936502090128,0
"f403",-0.0230726566300291,0
"f404",-0.0300539539496683,0
"f405",-0.0293439971287148,0
"f406",-0.0252319886160027,0
"f407",-0.0518971403317695,1
"f408",-0.0564336502717894,1
"f409",-0.0189640191004102,0
"f410",-0.0303973911924905,0
"f411",-0.0228700983090801,0
"f412",-0.0316282520748777,0
"f413",-0.0429335979209085,0
"f414",-0.0458311126830675,0
"f415",-0.0843931919736992,1
"f416",-0.0716502750633523,1
"f417",-0.0439428843092242,0
"f418",-0.0566837866823662,1
"f419",-0.0337655394979122,0
"f420",-0.0389409998636959,0
"f421",-0.0570075740663683,0
"f422",-0.0154475279724209,0
"f423",-0.0385386738416358,0
"f424",-0.0520226344597766,0
"f425",-0.0462458079107509,0
"f426",-0.04650278703541,0
"f427",-0.082472461405137,0
"f428",-0.0939974031737571,1
"f429",-0.0852064376454749,1
"f430",-0.0484360708537971,0
"f431",-0.0444494167348586,0
"f432",-0.0439404275254996,0
"f433",-0.0573994777377319,0
"f434",-0.0573588259493411,0
"f435",-0.00727852133795724,0
"f436",-0.0329993979958238,0
"f437",-0.0397736760877071,0
"f438",-0.0417897376395466,0
"f439",-0.0409695229879984,0
"f440",-0.0326989552018947,0
"f441",-0.0484889043635258,0
"f442",-0.0520489307222779,0
"f443",-0.0880728396879333,1
"f444",-0.0897184428101081,1
"f445",-0.0275155145616181,0
"f446",-0.0181145789940605,0
"f447",-0.0245342408592565,0
"f448",-0.0383248742899158,0
"f449",-0.0419885064165708,0
"f450",-0.0631598676212763,0
"f451",-0.0034214729691681,0
"f452",-0.0978909973722395,0
"f453",-0.081135957847929,0
"f454",-0.052269715424806,0
"f455",0.0243396403728559,0
"f456",-0.117722059373409,0
"f457",-0.0362485661539899,0
"f458",0.00282352114427568,0
"f459",-0.014228109694608,0
"f460",-0.0115902926701142,0
"f461",-0.0146660765765629,0
"f462",-0.0597785900335193,1
"f463",-0.0287624975745317,0
"f464",0.0319339877453882,0
"f465",0.0260742374309107,0
"f466",0.00282253772927907,0
"f467",0.0242189548263013,0
"f468",-0.0039933863123531,0
"f469",-0.00518564104300591,0
"f470",-0.0507167447257392,0
"f471",-0.0334919168134353,0
"f472",-0.0459598324052998,1
"f473",-0.0429713299117853,0
"f474",-0.0287617201970306,0
"f475",-0.0286874133424266,0
"f476",-0.0651685469726101,1
"f477",-0.0480640668011603,0
"f478",-0.0132509152291983,0
"f479",-0.0145740939264876,0
"f480",-0.0503031298280443,0
"f481",-0.0281917276114113,0
"f482",-0.0417414877627463,0
"f483",-0.0529900352740722,1
"f484",-0.035531560530944,0
"f485",-0.0374353527972856,0
"f486",-0.0902757061430309,1
"f487",-0.111039306749063,1
"f488",-0.0991815319264827,1
"f489",-0.0403384696037619,0
"f490",-0.0323135959713718,0
"f491",0.0130270580807942,0
"f492",-0.00469318170550687,0
"f493",-0.00114226792969437,0
"f494",-0.0235834080203599,0
"f495",-0.054832456715375,0
"f496",-0.0633127694218659,0
"f497",-0.0646943267919383,1
"f498",-0.0705044719201638,1
"f499",-0.0575299326192123,0
"f500",-0.038840682358985,0
"f501",0.0104324295969825,0
"f502",-0.0121097558355621,0
"f503",-0.00795315516872022,0
"f504",-0.0171361351916638,0
"f505",-0.0321713620343275,0
"f506",-0.0499397019737021,0
"f507",-0.140190991407058,0
"f508",-0.017334041637656,0
"f509",-0.0476957957233548,0
"f510",-0.056482745024037,0
"f511",-0.153390564767509,0
"f512",-0.24461130634921,1
"f513",-0.227424813728153,0
"f514",0.00593952754521392,0
"f515",-0.0115468003066548,0
"f516",-0.037431819140307,0
"f517",0.0188368996223333,0
"f518",-0.0307664012175116,0
"f519",-0.0390521714308903,0
"f520",-0.0229310388716562,0
"f521",-0.0159973991433735,0
"f522",-0.00254105536703749,0
"f523",-0.00232378625588093,0
"f524",0.0153953394484477,0
"f525",0.0191846905439221,0
"f526",0.0109416713628812,0
"f527",0.0162696147428059,0
"f528",0.0427651464123107,0
"f529",-0.0122388299698242,0
"f530",0.0217092001000646,0
"f531",-0.01101081720728,0
"f532",0.0164641189129175,0
"f533",-0.0314976742929719,0
"f534",-0.0660128901872357,0
"f535",-0.0979174278503916,0
"f536",-0.142995685845815,0
"f537",-0.0449604898951847,0
"f538",-0.153569070589684,0
"f539",-0.155396300979966,0
"f540",-0.132764347293159,0
"f541",-0.240119893771417,1
"f542",-0.0164174376483744,0
"f543",-0.0122105484063785,0
"f544",-0.000220983429863189,0
"f545",0.000870721354808651,0
"f546",-0.0265697825012938,0
"f547",-0.116262024881832,1
"f548",-0.0466106209746097,0
"f549",-0.00413274803658689,0
"f550",-0.0542628519214802,0
"f551",-0.0239741519405233,0
"f552",-0.0252469547819423,0
"f553",-0.095250470713557,1
"f554",0.0181279855772501,0
"f555",-0.0233023456830984,0
"f556",-0.0159854319810843,0
"f557",-0.0117103505092553,0
"f558",-0.0453401147057159,0
"f559",-0.0330275322644381,0
"f560",-0.0351428422938362,0
"f561",-0.035024081657321,0
"f562",-0.0550056730762987,0
"f563",-0.0256723099944766,0
"f564",-0.0136261783048085,0
"f565",-0.0760202740442128,1
"f566",-0.00472635315052776,0
"f567",0.0134264085461606,0
"f568",-0.0472762588198384,0
"f569",-0.0312162154582219,0
"f570",0.0207079607067174,0
"f571",-0.0543971537791063,0
"f572",-0.0138922307354384,0
"f573",-0.0186604262480103,0
"f574",-0.036781877832054,0
"f575",-0.0236679680225082,0
"f576",-0.0376848034961667,0
"f577",-0.0432986460863661,0
"f578",-0.0916695138069539,0
"f579",-0.0145302518201527,0
"f580",-0.0462631649479099,0
"f581",-0.0452186959269272,0
"f582",-0.118077327475607,0
"f583",-0.0706386067233556,0
"f584",0.0218832134583385,0
"f585",-0.0964995692325218,0
"f586",-0.168603027502401,0
"f587",-0.0459883572123424,0
"f588",-0.109503260275641,0
"f589",-0.0449638691631472,0
"f590",-0.0116957102252357,0
"f591",0.0198142533073034,0
"f592",0.0164821890059486,0
"f593",0.00512297294569072,0
"f594",-0.0728680735862094,0
"f595",-0.0767947211646928,1
"f596",-0.114460626816714,1
"f597",-0.0306023438750738,0
"f598",-0.058370166436321,0
"f599",-0.0565803500200878,0
"f600",-0.0778969350197065,0
"f601",-0.0566430197998718,0
"f602",-0.0318936183736765,0
"f603",-0.0426540304107382,0
"f604",-0.0663244481373343,0
"f605",-0.109706428747937,1
"f606",-0.0630350963560375,1
"f607",-0.0278225656496469,0
"f608",-0.0528210309658734,0
"f609",0.00990754746129136,0
"f610",-0.0507195977366851,0
"f611",-0.0983609474102329,1
"f612",-0.0545150506679465,0
"f613",-0.0477054307299016,0
"f614",0.0090093919331661,0
"f615",-0.0698392659416887,0
"f616",-0.0923951751148093,1
"f617",-0.0668397909569608,0
"f618",-0.0211484370297448,0
"f619",-0.067500707997321,0
"f620",-0.0529390808536572,0
"f621",-0.0154248893251313,0
"f622",-0.0210697471427969,0
"f623",-0.0381453289882055,0
"f624",0.00342995550907211,0
"f625",-0.00953259407265506,0
"f626",-0.0446362554376624,0
"f627",-0.0236829194742933,0
"f628",-0.0329807352158409,0
"f629",-0.080769065724245,1
"f630",-0.0534582439249477,0
"f631",-0.037677214014355,0
"f632",-0.0416761577407012,0
"f633",-0.0654034335317228,0
"f634",-0.061556732869783,1
"f635",0.00624186234803465,0
"f636",-0.0105759266529539,0
"f637",-0.000373321073807449,0
"f638",-0.0058948650269265,0
"f639",-0.0628804667231689,0
"f640",-0.0104222767410469,0
"f641",-0.0190098405696258,0
"f642",-0.0693701866298388,0
"f643",-0.0829798780497891,0
"f644",-0.0290084065849416,0
"f645",-0.0511575927857655,0
"f646",-0.0181943234234325,0
"f647",-0.0553397813601219,0
"f648",-0.0509671039451916,0
"f649",-0.0414172957903922,0
"f650",-0.0253596614583933,0
"f651",-0.0342695791873258,0
"f652",0.0288784468430072,0
"f653",-0.0451028571833182,0
"f654",-0.0690552449749092,0
"f655",-0.031731087215194,0
"f656",-0.0134454812329218,0
"f657",-0.0390782424220236,0
"f658",-0.06924995136725,1
"f659",-0.0181208629473083,0
"f660",-0.0568028050533632,0
"f661",-0.0455307553151029,0
"f662",-0.0540209624562652,0
"f663",-0.0956943403699232,1
"f664",-0.0612216129582006,1
"f665",-0.0341856374069356,0
"f666",-0.0486840917070681,0
"f667",-0.0959259790000842,1
"f668",-0.0984849941005082,1
"f669",-0.0387296578624663,0
"f670",-0.0462331888025906,0
"f671",-0.0293400472330659,0
"f672",-0.0665870679484237,1
"f673",-0.0972799375200084,1
"f674",-0.024284510550347,0
"f675",-0.064324408783174,0
"f676",-0.0530188671892784,0
"f677",-0.0528944512515601,0
"f678",-0.098254880010174,1
"f679",-0.0704325033418928,1
"f680",-0.0660489781253193,1
"f681",-0.0357001418011716,0
"f682",-0.0536396205938984,0
"f683",-0.0553777802188788,0
"f684",-0.0363000605296066,0
"f685",-0.0487763834679343,0
"f686",-0.0376721289803393,0
"f687",-0.0803120687214661,1
"f688",-0.0319013313605917,0
"f689",-0.0232763330166008,0
"f690",-0.0341165144639725,0
"f691",-0.0709570035119468,0
"f692",-0.057166160467031,0
"f693",-0.036113340564639,0
"f694",-0.0407082032089165,0
"f695",-0.0706538995812524,1
"f696",-0.0937210353110211,1
"f697",-0.0634788293004043,0
"f698",-0.0392948824520689,0
"f699",-0.0774001777541024,1
"f700",-0.111889402970105,1
"f701",-0.121939183847921,1
"f702",-0.0460729423983681,0
"f703",-0.0882687056683984,1
"f704",-0.102100542814951,1
"f705",-0.104787309196123,1
"f706",-0.0343938349178333,0
"f707",-0.0894432148735375,1
"f708",-0.0875895060338546,1
"f709",-0.0494638083372773,0
"f710",-0.0565407530608531,0
"f711",-0.0412954722705065,0
"f712",-0.0149369504851414,0
"f713",0.00318784672566883,0
"f714",-0.0485779604667276,0
"f715",-0.061398986278934,0
"f716",-0.00355174792076105,0
"f717",-0.0606088039147353,0
"f718",-0.0222688065687737,0
"f719",0.0206653022542663,0
"f720",-0.0758964456972902,0
"f721",-0.100753319759563,1
"f722",0.0334737348013978,0
"f723",-0.0532037444940956,0
"f724",-0.0765035647272501,1
"f725",-0.0960304149419363,1
"f726",-0.0423848691776234,0
"f727",0.0158792859687494,0
"f728",-0.0164823372122938,0
"f729",-0.0282130613508028,0
"f730",-0.0481677188845467,0
"f731",-0.0669757429618719,0
"f732",-0.0486592119670106,0
"f733",-0.0282473324764194,0
"f734",-0.025362192304223,0
"f735",-0.0518975861221061,0
"f736",-0.055188278297734,0
"f737",-0.0485437662773076,0
"f738",-0.0350939353048303,0
"f739",-0.0337237256601832,0
"f740",-0.0159750999028434,0
"f741",-0.084034484023522,1
"f742",-0.0654378315494106,1
"f743",-0.0904508718207086,1
"f744",-0.0950058691591333,1
"f745",-0.0569121681939723,0
"f746",-0.0179786966208555,0
"f747",-0.0310174686512941,0
"f748",-0.0370403395835092,0
"f749",-0.000579632396700448,0
"f750",-0.0586506526020625,1
"f751",-0.0838961477193581,1
"f752",-0.0983582191625834,1
"f753",-0.0520664962624121,0
"f754",-0.0152374074504098,0
"f755",-0.0538044418611304,0
"f756",-0.0365336049643621,0
"f757",-0.0340232440358954,0
"f758",-0.0659241385226821,0
"f759",-0.0867530228376725,1
"f760",-0.0404042841610392,0
"f761",-0.0299062748103184,0
"f762",-0.00647862589107724,0
